Problema,Tipo
Un carpitero tiene 28 frutas y le quitan 25 frutas ¿Cuantos tiene al final?,Resta
un cirujano tiene 51 unidades y le dan 25 unidades ¿Cuantos tienen entre los dos?,Suma
un obrero tiene 79 teles y incluye 32 teles ¿Cuantos hay al final ?,Suma
un policia tiene 90 balones y incluye 96 balones ¿Cuantos hay en total?,Suma
pablito  tiene 42 canicas y le quitan 1 canicas ¿Cuantos tiene al final?,Resta
Juan tiene 72 platano y Cesar tiene 86 toronjas ¿Cuantos frutas hay en total?,Suma
hay 11 niños en clase y se van 46 ¿Cuantos niños quedan?,Resta
un obrero tiene 87 coches y le extraen 51 coches ¿Cuantos tiene al final?,Resta
profesor tiene 75 moviles y resta 72 moviles ¿Cuanto queda?,Resta
un bombero tiene 89 canicas y le extraen 1 canicas ¿Cuanto queda?,Resta
un cirujano tiene 1 balones y incluye 85 balones ¿Cuantos hay en total?,Suma
un cirujano tiene 68 pajaros y le extraen 49 pajaros ¿Cuantos le queda?,Resta
una actriz tiene 89 moviles y le quitan 10 moviles ¿Cuantos tiene al final?,Resta
hay 53 pajaros en un arbol y se van volando 45 ¿Cuantos pajaros quedan?,Resta
hay 34 niños en clase y se van 8 ¿Cuantos niños quedan?,Resta
un policia tiene 32 teles y excluye 18 teles ¿Cuantos tiene al final?,Resta
un camarero tiene 72 mesas y resta 26 mesas ¿Cuantos tiene al final?,Resta
Gustavo tiene 13 balones de futbol y Francisco tiene 9 balones de voley ¿Cuantos balones hay en total?,Suma
Juan tiene 89 balones de voley y Federico tiene 20 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 29 tortillas en una mesa y se comen 36 ¿Cuantos tortillas quedan?,Resta
un obrero tiene 88 teles y excluye 52 teles ¿Cuantos tiene al final?,Resta
jose tiene 3 pajaros y le entregan 71 pajaros ¿Cuantos hay al final ?,Suma
piloto tiene 61 moviles y excluye 46 moviles ¿Cuantos tiene al final?,Resta
perro tiene 91 frutas y resta 55 frutas ¿Cuantos le queda?,Resta
hay 14 niños en clase y se van 89 ¿Cuantos niños quedan?,Resta
Una azafata tiene 96 carteras y con una diferencia 41 carteras ¿Cuanto queda?,Resta
cirujano tiene 61 teles y le extraen 18 teles ¿Cuantos le queda?,Resta
ingeniero tiene 16 canicas y le dan 96 canicas ¿Cuantos hay al final ?,Suma
hay 81 tortillas en una mesa y se comen 95 ¿Cuantos tortillas quedan?,Resta
Julio tiene 38 platano y Juan tiene 44 platano ¿Cuantos frutas hay en total?,Suma
un profesor tiene 17 unidades y suma 88 unidades ¿Cuantos tienen entre los dos?,Suma
hay 93 tortillas en una mesa y se comen 79 ¿Cuantos tortillas quedan?,Resta
un camarero tiene 45 relojes y añade 20 relojes ¿Cuantos hay al final ?,Suma
un bombero tiene 94 frutas y le quitan 8 frutas ¿Cuantos tiene al final?,Resta
Una azafata tiene 37 canicas y excluye 3 canicas ¿Cuantos tiene al final?,Resta
pablito  tiene 72 canicas y le quitan 14 canicas ¿Cuantos tiene al final?,Resta
hay 59 pajaros en un arbol y se van volando 54 ¿Cuantos pajaros quedan?,Resta
Gustavo tiene 42 balones de tenis y Lucas tiene 87 balones de tenis ¿Cuantos balones hay en total?,Suma
fontanero tiene 94 sillas y incluye 48 sillas ¿Cuantos tienen entre los dos?,Suma
medico tiene 18 frutas y excluye 14 frutas ¿Cuantos tiene al final?,Resta
Federico tiene 46 coco y Juan tiene 74 platano ¿Cuantos frutas hay en total?,Suma
medico tiene 84 teles y resta 51 teles ¿Cuantos le queda?,Resta
Ana tiene 24 papayas y Gustavo tiene 89 uvas ¿Cuantos frutas hay en total?,Suma
hay 6 tortillas en una mesa y se comen 96 ¿Cuantos tortillas quedan?,Resta
un bombero tiene 1 teles y incluye 28 teles ¿Cuantos tienen entre los dos?,Suma
piloto tiene 58 moviles y añade 85 moviles ¿Cuantos tienen entre los dos?,Suma
profesor tiene 55 sillas y con una diferencia 47 sillas ¿Cuantos le queda?,Resta
un obrero tiene 95 coches y le quitan 75 coches ¿Cuantos tiene al final?,Resta
hay 10 niños en clase y se van 89 ¿Cuantos niños quedan?,Resta
pablito  tiene 60 sillas y le entregan 6 sillas ¿Cuantos hay al final ?,Suma
perro tiene 12 moviles y incluye 79 moviles ¿Cuantos tienen entre los dos?,Suma
Un carpitero tiene 92 animales y le extraen 20 animales ¿Cuantos le queda?,Resta
un camarero tiene 44 moviles y suma 30 moviles ¿Cuantos hay al final ?,Suma
hay 75 tortillas en una mesa y se comen 84 ¿Cuantos tortillas quedan?,Resta
hay 52 pajaros en un arbol y se van volando 79 ¿Cuantos pajaros quedan?,Resta
un camarero tiene 48 sillas y excluye 26 sillas ¿Cuantos le queda?,Resta
Federico tiene 95 balones de basquet y Pedro tiene 70 balones de tenis ¿Cuantos balones hay en total?,Suma
un albañil tiene 74 teles y resta 7 teles ¿Cuantos tiene al final?,Resta
un actor tiene 46 mesas y le extraen 22 mesas ¿Cuantos tiene al final?,Resta
Roberto tiene 70 balones de futbol y Lucas tiene 46 balones de basquet ¿Cuantos balones hay en total?,Suma
Federico tiene 21 coco y Francisco tiene 29 peras ¿Cuantos frutas hay en total?,Suma
medico tiene 5 canicas y le entregan 16 canicas ¿Cuantos hay en total?,Suma
jose tiene 98 lapices y resta 17 lapices ¿Cuanto queda?,Resta
Celeste tiene 55 ciruela y Juan tiene 72 uvas ¿Cuantos frutas hay en total?,Suma
Pedro tiene 15 uvas y Ana tiene 90 sandias ¿Cuantos frutas hay en total?,Suma
Roberto tiene 90 balones de voley y Juan tiene 50 balones de voley ¿Cuantos balones hay en total?,Suma
Francisco tiene 91 ciruela y Pablo tiene 27 papayas ¿Cuantos frutas hay en total?,Suma
Roberto tiene 90 sandias y Cesar tiene 39 manzanas ¿Cuantos frutas hay en total?,Suma
fontanero tiene 58 unidades y resta 29 unidades ¿Cuantos tiene al final?,Resta
Una azafata tiene 11 carteras y le entregan 16 carteras ¿Cuantos tienen entre los dos?,Suma
una actriz tiene 76 canicas y resta 59 canicas ¿Cuanto queda?,Resta
Julio tiene 72 balones de tenis y Francisco tiene 20 balones de tenis ¿Cuantos balones hay en total?,Suma
un bombero tiene 55 piedras y le dan 80 piedras ¿Cuantos hay en total?,Suma
fontanero tiene 57 coches y añade 38 coches ¿Cuantos tienen entre los dos?,Suma
hay 36 tortillas en una mesa y se comen 93 ¿Cuantos tortillas quedan?,Resta
un actor tiene 100 relojes y excluye 47 relojes ¿Cuantos tiene al final?,Resta
cirujano tiene 84 lapices y con una diferencia 54 lapices ¿Cuantos tiene al final?,Resta
paloma tiene 85 mesas y incluye 62 mesas ¿Cuantos tienen entre los dos?,Suma
Federico tiene 25 balones de tenis y Cesar tiene 31 balones de tenis ¿Cuantos balones hay en total?,Suma
programador tiene 15 pajaros y añade 43 pajaros ¿Cuantos tienen entre los dos?,Suma
hay 46 pajaros en un arbol y se van volando 63 ¿Cuantos pajaros quedan?,Resta
un cirujano tiene 59 piedras y añade 73 piedras ¿Cuantos tienen entre los dos?,Suma
Pablo tiene 98 manzanas y Gustavo tiene 16 manzanas ¿Cuantos frutas hay en total?,Suma
un policia tiene 33 unidades y incluye 38 unidades ¿Cuantos tienen entre los dos?,Suma
Federico tiene 85 balones de rugby y Cesar tiene 76 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 91 niños en clase y se van 48 ¿Cuantos niños quedan?,Resta
programador tiene 68 relojes y le dan 71 relojes ¿Cuantos hay en total?,Suma
pablito  tiene 87 carteras y añade 5 carteras ¿Cuantos hay al final ?,Suma
pablito  tiene 23 unidades y suma 25 unidades ¿Cuantos hay al final ?,Suma
Pedro tiene 18 melocotones y Francisco tiene 62 sandias ¿Cuantos frutas hay en total?,Suma
hay 50 pajaros en un arbol y se van volando 2 ¿Cuantos pajaros quedan?,Resta
jose tiene 57 animales y le quitan 26 animales ¿Cuanto queda?,Resta
un obrero tiene 18 sillas y incluye 77 sillas ¿Cuantos hay en total?,Suma
profesor tiene 87 piedras y con una diferencia 2 piedras ¿Cuantos le queda?,Resta
Cesar tiene 62 balones de basquet y Pablo tiene 38 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 34 tortillas en una mesa y se comen 91 ¿Cuantos tortillas quedan?,Resta
hay 13 niños en clase y se van 16 ¿Cuantos niños quedan?,Resta
Pablo tiene 17 manzanas y Lorena tiene 9 papayas ¿Cuantos frutas hay en total?,Suma
ingeniero tiene 67 coches y añade 36 coches ¿Cuantos hay al final ?,Suma
Julio tiene 20 sandias y Pablo tiene 27 peras ¿Cuantos frutas hay en total?,Suma
perro tiene 72 piedras y le extraen 55 piedras ¿Cuantos le queda?,Resta
Una azafata tiene 94 teles y resta 58 teles ¿Cuantos le queda?,Resta
Un carpitero tiene 60 sillas y le extraen 3 sillas ¿Cuantos le queda?,Resta
Celeste tiene 9 balones de basquet y Federico tiene 47 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 50 pajaros en un arbol y se van volando 70 ¿Cuantos pajaros quedan?,Resta
hay 72 tortillas en una mesa y se comen 33 ¿Cuantos tortillas quedan?,Resta
hay 64 tortillas en una mesa y se comen 67 ¿Cuantos tortillas quedan?,Resta
un bombero tiene 35 sillas y le dan 39 sillas ¿Cuantos tienen entre los dos?,Suma
Roberto tiene 11 ciruela y Gustavo tiene 59 coco ¿Cuantos frutas hay en total?,Suma
Federico tiene 82 melocotones y Juan tiene 28 toronjas ¿Cuantos frutas hay en total?,Suma
Pedro tiene 55 balones de rugby y Julio tiene 23 balones de rugby ¿Cuantos balones hay en total?,Suma
fontanero tiene 83 sillas y con una diferencia 63 sillas ¿Cuantos tiene al final?,Resta
un policia tiene 3 unidades y añade 37 unidades ¿Cuantos tienen entre los dos?,Suma
un obrero tiene 37 frutas y añade 98 frutas ¿Cuantos tienen entre los dos?,Suma
Un carpitero tiene 45 unidades y le extraen 10 unidades ¿Cuanto queda?,Resta
un policia tiene 58 piedras y excluye 31 piedras ¿Cuantos tiene al final?,Resta
ingeniero tiene 26 mesas y le dan 45 mesas ¿Cuantos tienen entre los dos?,Suma
piloto tiene 77 relojes y le entregan 6 relojes ¿Cuantos tienen entre los dos?,Suma
Federico tiene 84 toronjas y Ana tiene 68 peras ¿Cuantos frutas hay en total?,Suma
medico tiene 87 lapices y le dan 40 lapices ¿Cuantos hay al final ?,Suma
hay 11 niños en clase y se van 44 ¿Cuantos niños quedan?,Resta
hay 73 pajaros en un arbol y se van volando 72 ¿Cuantos pajaros quedan?,Resta
un perro tiene 76 canicas y excluye 29 canicas ¿Cuantos le queda?,Resta
un cirujano tiene 29 frutas y le entregan 91 frutas ¿Cuantos hay al final ?,Suma
un obrero tiene 97 unidades y le dan 45 unidades ¿Cuantos hay en total?,Suma
paloma tiene 16 relojes y resta 9 relojes ¿Cuantos le queda?,Resta
un obrero tiene 40 coches y le quitan 17 coches ¿Cuanto queda?,Resta
perro tiene 98 pajaros y con una diferencia 41 pajaros ¿Cuantos tiene al final?,Resta
hay 6 niños en clase y se van 69 ¿Cuantos niños quedan?,Resta
Francisco tiene 19 balones de voley y Lorena tiene 25 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 43 tortillas en una mesa y se comen 99 ¿Cuantos tortillas quedan?,Resta
Pablo tiene 8 balones de rugby y Julio tiene 24 balones de voley ¿Cuantos balones hay en total?,Suma
hay 75 tortillas en una mesa y se comen 55 ¿Cuantos tortillas quedan?,Resta
una actriz tiene 36 teles y incluye 90 teles ¿Cuantos tienen entre los dos?,Suma
hay 95 niños en clase y se van 22 ¿Cuantos niños quedan?,Resta
profesor tiene 66 sillas y excluye 12 sillas ¿Cuantos le queda?,Resta
programador tiene 57 mesas y le extraen 7 mesas ¿Cuanto queda?,Resta
Roberto tiene 13 balones de futbol y Lorena tiene 50 balones de voley ¿Cuantos balones hay en total?,Suma
Lucas tiene 22 melocotones y Julio tiene 36 sandias ¿Cuantos frutas hay en total?,Suma
hay 31 niños en clase y se van 27 ¿Cuantos niños quedan?,Resta
hay 51 tortillas en una mesa y se comen 15 ¿Cuantos tortillas quedan?,Resta
un obrero tiene 95 piedras y añade 66 piedras ¿Cuantos tienen entre los dos?,Suma
un perro tiene 58 carteras y suma 11 carteras ¿Cuantos tienen entre los dos?,Suma
hay 90 tortillas en una mesa y se comen 27 ¿Cuantos tortillas quedan?,Resta
fontanero tiene 5 piedras y con una diferencia 1 piedras ¿Cuanto queda?,Resta
perro tiene 87 mesas y con una diferencia 84 mesas ¿Cuantos tiene al final?,Resta
un cirujano tiene 46 unidades y le entregan 77 unidades ¿Cuantos hay al final ?,Suma
Julio tiene 51 balones de voley y Cesar tiene 29 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 32 tortillas en una mesa y se comen 53 ¿Cuantos tortillas quedan?,Resta
paloma tiene 47 pajaros y resta 21 pajaros ¿Cuantos tiene al final?,Resta
hay 15 pajaros en un arbol y se van volando 4 ¿Cuantos pajaros quedan?,Resta
un profesor tiene 75 balones y le quitan 3 balones ¿Cuantos tiene al final?,Resta
un mecanico tiene 95 coches y con una diferencia 45 coches ¿Cuantos tiene al final?,Resta
un actor tiene 89 frutas y con una diferencia 70 frutas ¿Cuantos le queda?,Resta
hay 19 pajaros en un arbol y se van volando 79 ¿Cuantos pajaros quedan?,Resta
hay 99 tortillas en una mesa y se comen 58 ¿Cuantos tortillas quedan?,Resta
hay 83 pajaros en un arbol y se van volando 20 ¿Cuantos pajaros quedan?,Resta
un cirujano tiene 11 piedras y incluye 81 piedras ¿Cuantos tienen entre los dos?,Suma
Enrique tiene 87 moviles y resta 79 moviles ¿Cuantos tiene al final?,Resta
hay 35 niños en clase y se van 30 ¿Cuantos niños quedan?,Resta
Federico tiene 22 balones de futbol y Cesar tiene 47 balones de basquet ¿Cuantos balones hay en total?,Suma
un perro tiene 95 frutas y suma 76 frutas ¿Cuantos tienen entre los dos?,Suma
hay 69 pajaros en un arbol y se van volando 33 ¿Cuantos pajaros quedan?,Resta
hay 25 tortillas en una mesa y se comen 65 ¿Cuantos tortillas quedan?,Resta
ingeniero tiene 6 sillas y suma 16 sillas ¿Cuantos hay en total?,Suma
paloma tiene 50 moviles y le quitan 27 moviles ¿Cuantos tiene al final?,Resta
Pedro tiene 21 balones de voley y Juan tiene 63 balones de tenis ¿Cuantos balones hay en total?,Suma
un obrero tiene 60 relojes y resta 59 relojes ¿Cuantos le queda?,Resta
un policia tiene 46 teles y excluye 29 teles ¿Cuantos le queda?,Resta
ingeniero tiene 16 canicas y le entregan 36 canicas ¿Cuantos hay al final ?,Suma
hay 36 niños en clase y se van 44 ¿Cuantos niños quedan?,Resta
medico tiene 93 piedras y excluye 58 piedras ¿Cuanto queda?,Resta
Cesar tiene 59 balones de futbol y Francisco tiene 63 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 58 tortillas en una mesa y se comen 30 ¿Cuantos tortillas quedan?,Resta
perro tiene 14 teles y le dan 53 teles ¿Cuantos tienen entre los dos?,Suma
programador tiene 54 moviles y suma 95 moviles ¿Cuantos hay en total?,Suma
Lorena tiene 20 balones de voley y Ana tiene 30 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 73 niños en clase y se van 63 ¿Cuantos niños quedan?,Resta
un actor tiene 46 frutas y añade 14 frutas ¿Cuantos hay al final ?,Suma
Lucas tiene 63 toronjas y Julio tiene 10 platano ¿Cuantos frutas hay en total?,Suma
Juan tiene 48 balones de futbol y Celeste tiene 34 balones de rugby ¿Cuantos balones hay en total?,Suma
programador tiene 89 canicas y le dan 88 canicas ¿Cuantos tienen entre los dos?,Suma
hay 69 pajaros en un arbol y se van volando 5 ¿Cuantos pajaros quedan?,Resta
hay 88 niños en clase y se van 39 ¿Cuantos niños quedan?,Resta
Celeste tiene 56 balones de futbol y Roberto tiene 39 balones de tenis ¿Cuantos balones hay en total?,Suma
piloto tiene 100 pajaros y excluye 12 pajaros ¿Cuanto queda?,Resta
hay 39 niños en clase y se van 81 ¿Cuantos niños quedan?,Resta
Ana tiene 64 ciruela y Lorena tiene 38 uvas ¿Cuantos frutas hay en total?,Suma
Celeste tiene 23 balones de tenis y Ana tiene 15 balones de voley ¿Cuantos balones hay en total?,Suma
un bombero tiene 91 frutas y le quitan 3 frutas ¿Cuanto queda?,Resta
Un carpitero tiene 62 pajaros y le quitan 41 pajaros ¿Cuanto queda?,Resta
Un carpitero tiene 90 pajaros y resta 40 pajaros ¿Cuanto queda?,Resta
un camarero tiene 48 coches y resta 46 coches ¿Cuantos tiene al final?,Resta
Lucas tiene 21 balones de tenis y Ana tiene 25 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 66 tortillas en una mesa y se comen 51 ¿Cuantos tortillas quedan?,Resta
Gustavo tiene 25 balones de futbol y Federico tiene 89 balones de futbol ¿Cuantos balones hay en total?,Suma
Cesar tiene 58 balones de voley y Federico tiene 45 balones de voley ¿Cuantos balones hay en total?,Suma
Juan tiene 37 balones de rugby y Cesar tiene 49 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 16 tortillas en una mesa y se comen 67 ¿Cuantos tortillas quedan?,Resta
Una azafata tiene 26 coches y le dan 76 coches ¿Cuantos hay al final ?,Suma
hay 80 niños en clase y se van 39 ¿Cuantos niños quedan?,Resta
hay 37 pajaros en un arbol y se van volando 97 ¿Cuantos pajaros quedan?,Resta
Francisco tiene 47 papayas y Juan tiene 64 uvas ¿Cuantos frutas hay en total?,Suma
Un carpitero tiene 33 lapices y le dan 66 lapices ¿Cuantos hay en total?,Suma
hay 32 pajaros en un arbol y se van volando 12 ¿Cuantos pajaros quedan?,Resta
hay 49 tortillas en una mesa y se comen 86 ¿Cuantos tortillas quedan?,Resta
Juan tiene 60 balones de basquet y Celeste tiene 11 balones de basquet ¿Cuantos balones hay en total?,Suma
programador tiene 57 mesas y con una diferencia 21 mesas ¿Cuantos le queda?,Resta
Federico tiene 6 manzanas y Julio tiene 32 ciruela ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 97 coches y le entregan 3 coches ¿Cuantos hay al final ?,Suma
hay 25 pajaros en un arbol y se van volando 29 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 70 balones de futbol y Cesar tiene 85 balones de tenis ¿Cuantos balones hay en total?,Suma
Lucas tiene 22 balones de basquet y Gustavo tiene 100 balones de rugby ¿Cuantos balones hay en total?,Suma
pablito  tiene 29 carteras y le quitan 3 carteras ¿Cuanto queda?,Resta
Lucas tiene 48 balones de tenis y Celeste tiene 25 balones de tenis ¿Cuantos balones hay en total?,Suma
programador tiene 81 relojes y suma 10 relojes ¿Cuantos hay en total?,Suma
medico tiene 95 lapices y le extraen 34 lapices ¿Cuantos tiene al final?,Resta
un profesor tiene 28 sillas y suma 24 sillas ¿Cuantos tienen entre los dos?,Suma
hay 27 pajaros en un arbol y se van volando 85 ¿Cuantos pajaros quedan?,Resta
hay 7 tortillas en una mesa y se comen 30 ¿Cuantos tortillas quedan?,Resta
cirujano tiene 30 canicas y le extraen 19 canicas ¿Cuantos le queda?,Resta
Pablo tiene 64 coco y Ana tiene 64 uvas ¿Cuantos frutas hay en total?,Suma
ingeniero tiene 76 pajaros y le quitan 54 pajaros ¿Cuantos le queda?,Resta
hay 90 pajaros en un arbol y se van volando 41 ¿Cuantos pajaros quedan?,Resta
