Problema,Tipo
hay 35 pajaros en un arbol y se van volando 25 ¿Cuantos pajaros quedan?,Resta
hay 69 niños en clase y se van 16 ¿Cuantos niños quedan?,Resta
Francisco tiene 62 balones de tenis y Juan tiene 40 balones de voley ¿Cuantos balones hay en total?,Suma
Julio tiene 67 papayas y Federico tiene 37 melocotones ¿Cuantos frutas hay en total?,Suma
un profesor tiene 14 animales y suma 61 animales ¿Cuantos tienen entre los dos?,Suma
Pablo tiene 61 balones de voley y Francisco tiene 20 balones de futbol ¿Cuantos balones hay en total?,Suma
un albañil tiene 93 teles y le extraen 4 teles ¿Cuanto queda?,Resta
un perro tiene 38 moviles y le quitan 35 moviles ¿Cuantos le queda?,Resta
un cirujano tiene 36 coches y le dan 7 coches ¿Cuantos hay en total?,Suma
hay 3 tortillas en una mesa y se comen 69 ¿Cuantos tortillas quedan?,Resta
hay 94 pajaros en un arbol y se van volando 26 ¿Cuantos pajaros quedan?,Resta
Un carpitero tiene 95 animales y le quitan 82 animales ¿Cuantos le queda?,Resta
perro tiene 73 unidades y le quitan 72 unidades ¿Cuantos tiene al final?,Resta
Un carpitero tiene 84 carteras y incluye 27 carteras ¿Cuantos hay al final ?,Suma
hay 86 tortillas en una mesa y se comen 76 ¿Cuantos tortillas quedan?,Resta
medico tiene 79 balones y le quitan 73 balones ¿Cuantos le queda?,Resta
programador tiene 45 frutas y resta 19 frutas ¿Cuanto queda?,Resta
una actriz tiene 48 carteras y le extraen 47 carteras ¿Cuantos tiene al final?,Resta
Pedro tiene 63 peras y Lorena tiene 55 melocotones ¿Cuantos frutas hay en total?,Suma
hay 29 tortillas en una mesa y se comen 82 ¿Cuantos tortillas quedan?,Resta
medico tiene 82 carteras y incluye 52 carteras ¿Cuantos hay al final ?,Suma
paloma tiene 29 lapices y le extraen 24 lapices ¿Cuantos le queda?,Resta
Julio tiene 58 balones de voley y Roberto tiene 91 balones de futbol ¿Cuantos balones hay en total?,Suma
perro tiene 32 balones y suma 9 balones ¿Cuantos tienen entre los dos?,Suma
medico tiene 29 lapices y con una diferencia 11 lapices ¿Cuantos le queda?,Resta
un cirujano tiene 57 balones y le quitan 16 balones ¿Cuanto queda?,Resta
hay 80 pajaros en un arbol y se van volando 3 ¿Cuantos pajaros quedan?,Resta
Cesar tiene 3 balones de basquet y Lucas tiene 28 balones de basquet ¿Cuantos balones hay en total?,Suma
Federico tiene 12 balones de rugby y Julio tiene 41 balones de basquet ¿Cuantos balones hay en total?,Suma
un obrero tiene 74 balones y añade 34 balones ¿Cuantos hay al final ?,Suma
Lorena tiene 31 coco y Cesar tiene 75 papayas ¿Cuantos frutas hay en total?,Suma
profesor tiene 86 coches y añade 53 coches ¿Cuantos hay al final ?,Suma
cirujano tiene 66 coches y excluye 26 coches ¿Cuantos le queda?,Resta
pablito  tiene 31 animales y le extraen 18 animales ¿Cuantos le queda?,Resta
hay 75 niños en clase y se van 48 ¿Cuantos niños quedan?,Resta
Julio tiene 82 balones de futbol y Juan tiene 5 balones de voley ¿Cuantos balones hay en total?,Suma
Francisco tiene 23 platano y Federico tiene 90 toronjas ¿Cuantos frutas hay en total?,Suma
cirujano tiene 79 unidades y incluye 88 unidades ¿Cuantos tienen entre los dos?,Suma
Roberto tiene 82 balones de rugby y Juan tiene 50 balones de basquet ¿Cuantos balones hay en total?,Suma
Un carpitero tiene 69 frutas y resta 37 frutas ¿Cuantos tiene al final?,Resta
un mecanico tiene 100 teles y añade 37 teles ¿Cuantos tienen entre los dos?,Suma
Enrique tiene 14 mesas y añade 41 mesas ¿Cuantos hay al final ?,Suma
hay 24 pajaros en un arbol y se van volando 89 ¿Cuantos pajaros quedan?,Resta
programador tiene 77 lapices y resta 46 lapices ¿Cuantos le queda?,Resta
hay 10 pajaros en un arbol y se van volando 89 ¿Cuantos pajaros quedan?,Resta
hay 67 niños en clase y se van 86 ¿Cuantos niños quedan?,Resta
hay 99 niños en clase y se van 83 ¿Cuantos niños quedan?,Resta
Una azafata tiene 82 lapices y con una diferencia 15 lapices ¿Cuantos le queda?,Resta
Pedro tiene 66 balones de tenis y Lucas tiene 42 balones de voley ¿Cuantos balones hay en total?,Suma
hay 36 tortillas en una mesa y se comen 67 ¿Cuantos tortillas quedan?,Resta
hay 52 pajaros en un arbol y se van volando 100 ¿Cuantos pajaros quedan?,Resta
un actor tiene 15 piedras y suma 78 piedras ¿Cuantos tienen entre los dos?,Suma
Pedro tiene 54 uvas y Cesar tiene 33 manzanas ¿Cuantos frutas hay en total?,Suma
hay 21 pajaros en un arbol y se van volando 19 ¿Cuantos pajaros quedan?,Resta
hay 83 tortillas en una mesa y se comen 85 ¿Cuantos tortillas quedan?,Resta
hay 7 pajaros en un arbol y se van volando 31 ¿Cuantos pajaros quedan?,Resta
Una azafata tiene 44 unidades y con una diferencia 18 unidades ¿Cuantos tiene al final?,Resta
una actriz tiene 100 carteras y resta 41 carteras ¿Cuanto queda?,Resta
Cesar tiene 61 balones de voley y Ana tiene 79 balones de basquet ¿Cuantos balones hay en total?,Suma
un cirujano tiene 55 mesas y le entregan 13 mesas ¿Cuantos hay al final ?,Suma
hay 92 pajaros en un arbol y se van volando 35 ¿Cuantos pajaros quedan?,Resta
hay 65 pajaros en un arbol y se van volando 67 ¿Cuantos pajaros quedan?,Resta
jose tiene 87 carteras y con una diferencia 49 carteras ¿Cuantos tiene al final?,Resta
cirujano tiene 98 carteras y le dan 10 carteras ¿Cuantos hay en total?,Suma
Pedro tiene 64 balones de tenis y Cesar tiene 95 balones de rugby ¿Cuantos balones hay en total?,Suma
Una azafata tiene 49 frutas y le dan 69 frutas ¿Cuantos hay en total?,Suma
hay 56 niños en clase y se van 20 ¿Cuantos niños quedan?,Resta
un cirujano tiene 62 frutas y le dan 94 frutas ¿Cuantos hay al final ?,Suma
un obrero tiene 28 balones y incluye 94 balones ¿Cuantos hay al final ?,Suma
Ana tiene 100 platano y Gustavo tiene 60 platano ¿Cuantos frutas hay en total?,Suma
un actor tiene 18 unidades y le entregan 53 unidades ¿Cuantos hay al final ?,Suma
un policia tiene 42 sillas y resta 40 sillas ¿Cuanto queda?,Resta
hay 24 tortillas en una mesa y se comen 10 ¿Cuantos tortillas quedan?,Resta
hay 32 tortillas en una mesa y se comen 70 ¿Cuantos tortillas quedan?,Resta
hay 53 tortillas en una mesa y se comen 94 ¿Cuantos tortillas quedan?,Resta
hay 66 tortillas en una mesa y se comen 1 ¿Cuantos tortillas quedan?,Resta
Una azafata tiene 71 pajaros y resta 18 pajaros ¿Cuantos tiene al final?,Resta
hay 89 tortillas en una mesa y se comen 69 ¿Cuantos tortillas quedan?,Resta
un bombero tiene 10 relojes y le dan 71 relojes ¿Cuantos tienen entre los dos?,Suma
paloma tiene 47 teles y con una diferencia 42 teles ¿Cuanto queda?,Resta
Lucas tiene 53 papayas y Francisco tiene 18 melocotones ¿Cuantos frutas hay en total?,Suma
un mecanico tiene 8 teles y incluye 51 teles ¿Cuantos hay en total?,Suma
programador tiene 70 lapices y con una diferencia 31 lapices ¿Cuantos tiene al final?,Resta
un actor tiene 71 frutas y le extraen 19 frutas ¿Cuanto queda?,Resta
hay 5 niños en clase y se van 90 ¿Cuantos niños quedan?,Resta
paloma tiene 82 frutas y le quitan 12 frutas ¿Cuanto queda?,Resta
Ana tiene 87 toronjas y Juan tiene 85 platano ¿Cuantos frutas hay en total?,Suma
hay 77 pajaros en un arbol y se van volando 51 ¿Cuantos pajaros quedan?,Resta
Francisco tiene 10 sandias y Juan tiene 96 coco ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 82 carteras y le dan 75 carteras ¿Cuantos hay al final ?,Suma
un mecanico tiene 12 lapices y le entregan 48 lapices ¿Cuantos hay en total?,Suma
Pedro tiene 34 balones de futbol y Lorena tiene 47 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 89 tortillas en una mesa y se comen 25 ¿Cuantos tortillas quedan?,Resta
Julio tiene 27 balones de rugby y Cesar tiene 68 balones de basquet ¿Cuantos balones hay en total?,Suma
pablito  tiene 22 pajaros y incluye 24 pajaros ¿Cuantos hay en total?,Suma
un obrero tiene 40 moviles y le quitan 5 moviles ¿Cuanto queda?,Resta
Federico tiene 80 balones de voley y Francisco tiene 93 balones de voley ¿Cuantos balones hay en total?,Suma
Celeste tiene 57 balones de basquet y Gustavo tiene 96 balones de voley ¿Cuantos balones hay en total?,Suma
ingeniero tiene 91 sillas y le quitan 38 sillas ¿Cuanto queda?,Resta
medico tiene 47 pajaros y suma 97 pajaros ¿Cuantos hay al final ?,Suma
Lorena tiene 22 coco y Pablo tiene 86 toronjas ¿Cuantos frutas hay en total?,Suma
fontanero tiene 65 coches y le dan 22 coches ¿Cuantos hay en total?,Suma
Juan tiene 79 melocotones y Celeste tiene 13 coco ¿Cuantos frutas hay en total?,Suma
Juan tiene 15 balones de tenis y Pedro tiene 44 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 82 tortillas en una mesa y se comen 87 ¿Cuantos tortillas quedan?,Resta
programador tiene 72 unidades y con una diferencia 69 unidades ¿Cuantos le queda?,Resta
un obrero tiene 57 carteras y excluye 16 carteras ¿Cuanto queda?,Resta
un cirujano tiene 72 coches y añade 89 coches ¿Cuantos hay en total?,Suma
hay 5 pajaros en un arbol y se van volando 46 ¿Cuantos pajaros quedan?,Resta
Juan tiene 16 papayas y Francisco tiene 4 uvas ¿Cuantos frutas hay en total?,Suma
programador tiene 12 moviles y le dan 21 moviles ¿Cuantos hay en total?,Suma
hay 90 pajaros en un arbol y se van volando 48 ¿Cuantos pajaros quedan?,Resta
ingeniero tiene 25 piedras y le dan 74 piedras ¿Cuantos hay al final ?,Suma
un perro tiene 25 canicas y añade 49 canicas ¿Cuantos tienen entre los dos?,Suma
hay 19 pajaros en un arbol y se van volando 66 ¿Cuantos pajaros quedan?,Resta
una actriz tiene 57 lapices y le entregan 64 lapices ¿Cuantos hay en total?,Suma
hay 18 niños en clase y se van 16 ¿Cuantos niños quedan?,Resta
un perro tiene 98 moviles y añade 28 moviles ¿Cuantos tienen entre los dos?,Suma
hay 39 niños en clase y se van 94 ¿Cuantos niños quedan?,Resta
hay 22 pajaros en un arbol y se van volando 21 ¿Cuantos pajaros quedan?,Resta
hay 73 tortillas en una mesa y se comen 71 ¿Cuantos tortillas quedan?,Resta
hay 92 niños en clase y se van 57 ¿Cuantos niños quedan?,Resta
un policia tiene 66 animales y incluye 39 animales ¿Cuantos tienen entre los dos?,Suma
jose tiene 84 frutas y resta 56 frutas ¿Cuantos le queda?,Resta
programador tiene 63 sillas y suma 40 sillas ¿Cuantos hay al final ?,Suma
hay 51 niños en clase y se van 5 ¿Cuantos niños quedan?,Resta
hay 23 pajaros en un arbol y se van volando 46 ¿Cuantos pajaros quedan?,Resta
hay 99 pajaros en un arbol y se van volando 4 ¿Cuantos pajaros quedan?,Resta
perro tiene 71 animales y le dan 36 animales ¿Cuantos hay en total?,Suma
un actor tiene 32 canicas y añade 49 canicas ¿Cuantos hay al final ?,Suma
Ana tiene 54 toronjas y Roberto tiene 10 toronjas ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 61 relojes y le entregan 68 relojes ¿Cuantos hay al final ?,Suma
hay 85 tortillas en una mesa y se comen 81 ¿Cuantos tortillas quedan?,Resta
paloma tiene 37 teles y le entregan 69 teles ¿Cuantos hay en total?,Suma
un mecanico tiene 26 coches y le dan 39 coches ¿Cuantos tienen entre los dos?,Suma
un cirujano tiene 83 piedras y resta 78 piedras ¿Cuantos le queda?,Resta
Lorena tiene 91 balones de voley y Pablo tiene 57 balones de basquet ¿Cuantos balones hay en total?,Suma
programador tiene 58 animales y suma 81 animales ¿Cuantos hay en total?,Suma
hay 12 tortillas en una mesa y se comen 55 ¿Cuantos tortillas quedan?,Resta
hay 74 niños en clase y se van 63 ¿Cuantos niños quedan?,Resta
Roberto tiene 22 balones de rugby y Cesar tiene 15 balones de rugby ¿Cuantos balones hay en total?,Suma
un albañil tiene 97 lapices y excluye 71 lapices ¿Cuantos tiene al final?,Resta
Celeste tiene 9 manzanas y Francisco tiene 91 papayas ¿Cuantos frutas hay en total?,Suma
Cesar tiene 71 balones de futbol y Celeste tiene 75 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 19 pajaros en un arbol y se van volando 57 ¿Cuantos pajaros quedan?,Resta
hay 15 tortillas en una mesa y se comen 95 ¿Cuantos tortillas quedan?,Resta
hay 70 pajaros en un arbol y se van volando 92 ¿Cuantos pajaros quedan?,Resta
un cirujano tiene 6 piedras y excluye 4 piedras ¿Cuantos le queda?,Resta
Ana tiene 94 ciruela y Celeste tiene 89 toronjas ¿Cuantos frutas hay en total?,Suma
hay 22 pajaros en un arbol y se van volando 77 ¿Cuantos pajaros quedan?,Resta
una actriz tiene 72 sillas y excluye 29 sillas ¿Cuanto queda?,Resta
perro tiene 29 pajaros y excluye 8 pajaros ¿Cuantos tiene al final?,Resta
Pablo tiene 40 melocotones y Julio tiene 45 ciruela ¿Cuantos frutas hay en total?,Suma
hay 31 pajaros en un arbol y se van volando 91 ¿Cuantos pajaros quedan?,Resta
hay 26 niños en clase y se van 71 ¿Cuantos niños quedan?,Resta
hay 20 pajaros en un arbol y se van volando 64 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 73 toronjas y Gustavo tiene 92 coco ¿Cuantos frutas hay en total?,Suma
profesor tiene 64 animales y le extraen 42 animales ¿Cuantos tiene al final?,Resta
hay 8 niños en clase y se van 48 ¿Cuantos niños quedan?,Resta
hay 94 niños en clase y se van 52 ¿Cuantos niños quedan?,Resta
un cirujano tiene 57 mesas y le dan 72 mesas ¿Cuantos hay en total?,Suma
paloma tiene 30 pajaros y añade 67 pajaros ¿Cuantos tienen entre los dos?,Suma
hay 22 pajaros en un arbol y se van volando 11 ¿Cuantos pajaros quedan?,Resta
fontanero tiene 73 relojes y le quitan 5 relojes ¿Cuantos tiene al final?,Resta
Julio tiene 32 peras y Celeste tiene 51 coco ¿Cuantos frutas hay en total?,Suma
hay 2 tortillas en una mesa y se comen 64 ¿Cuantos tortillas quedan?,Resta
Julio tiene 31 balones de rugby y Roberto tiene 85 balones de voley ¿Cuantos balones hay en total?,Suma
un albañil tiene 55 mesas y le extraen 18 mesas ¿Cuantos tiene al final?,Resta
Pedro tiene 13 toronjas y Pablo tiene 1 uvas ¿Cuantos frutas hay en total?,Suma
un mecanico tiene 88 mesas y le extraen 14 mesas ¿Cuantos tiene al final?,Resta
hay 57 tortillas en una mesa y se comen 72 ¿Cuantos tortillas quedan?,Resta
Ana tiene 45 papayas y Cesar tiene 55 sandias ¿Cuantos frutas hay en total?,Suma
pablito  tiene 96 canicas y con una diferencia 51 canicas ¿Cuantos le queda?,Resta
hay 96 tortillas en una mesa y se comen 78 ¿Cuantos tortillas quedan?,Resta
Francisco tiene 77 balones de voley y Ana tiene 39 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 91 pajaros en un arbol y se van volando 60 ¿Cuantos pajaros quedan?,Resta
hay 2 pajaros en un arbol y se van volando 55 ¿Cuantos pajaros quedan?,Resta
Ana tiene 81 balones de voley y Pablo tiene 56 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 62 pajaros en un arbol y se van volando 50 ¿Cuantos pajaros quedan?,Resta
Pablo tiene 93 papayas y Francisco tiene 52 sandias ¿Cuantos frutas hay en total?,Suma
Lorena tiene 3 balones de tenis y Pedro tiene 77 balones de rugby ¿Cuantos balones hay en total?,Suma
Pedro tiene 10 balones de rugby y Francisco tiene 91 balones de rugby ¿Cuantos balones hay en total?,Suma
Un carpitero tiene 67 balones y suma 38 balones ¿Cuantos tienen entre los dos?,Suma
hay 23 tortillas en una mesa y se comen 44 ¿Cuantos tortillas quedan?,Resta
Lorena tiene 43 peras y Gustavo tiene 78 papayas ¿Cuantos frutas hay en total?,Suma
un camarero tiene 78 pajaros y con una diferencia 25 pajaros ¿Cuantos le queda?,Resta
hay 84 tortillas en una mesa y se comen 37 ¿Cuantos tortillas quedan?,Resta
hay 84 niños en clase y se van 15 ¿Cuantos niños quedan?,Resta
ingeniero tiene 85 unidades y le quitan 25 unidades ¿Cuanto queda?,Resta
Julio tiene 55 balones de tenis y Juan tiene 87 balones de tenis ¿Cuantos balones hay en total?,Suma
Un carpitero tiene 58 coches y añade 24 coches ¿Cuantos tienen entre los dos?,Suma
un profesor tiene 92 pajaros y suma 85 pajaros ¿Cuantos tienen entre los dos?,Suma
hay 81 pajaros en un arbol y se van volando 64 ¿Cuantos pajaros quedan?,Resta
programador tiene 97 pajaros y con una diferencia 4 pajaros ¿Cuantos le queda?,Resta
un cirujano tiene 82 canicas y con una diferencia 4 canicas ¿Cuantos tiene al final?,Resta
Lucas tiene 71 coco y Julio tiene 45 melocotones ¿Cuantos frutas hay en total?,Suma
Roberto tiene 76 balones de basquet y Lorena tiene 36 balones de tenis ¿Cuantos balones hay en total?,Suma
Juan tiene 53 ciruela y Gustavo tiene 44 sandias ¿Cuantos frutas hay en total?,Suma
hay 93 tortillas en una mesa y se comen 7 ¿Cuantos tortillas quedan?,Resta
hay 24 niños en clase y se van 76 ¿Cuantos niños quedan?,Resta
Roberto tiene 53 balones de basquet y Pablo tiene 66 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 15 tortillas en una mesa y se comen 8 ¿Cuantos tortillas quedan?,Resta
Una azafata tiene 62 coches y incluye 60 coches ¿Cuantos tienen entre los dos?,Suma
Enrique tiene 5 moviles y le dan 50 moviles ¿Cuantos hay en total?,Suma
un mecanico tiene 93 relojes y con una diferencia 2 relojes ¿Cuanto queda?,Resta
pablito  tiene 85 moviles y le quitan 85 moviles ¿Cuantos le queda?,Resta
un profesor tiene 97 moviles y le quitan 78 moviles ¿Cuantos le queda?,Resta
un bombero tiene 12 frutas y añade 85 frutas ¿Cuantos hay al final ?,Suma
un obrero tiene 15 unidades y suma 87 unidades ¿Cuantos tienen entre los dos?,Suma
hay 23 pajaros en un arbol y se van volando 14 ¿Cuantos pajaros quedan?,Resta
paloma tiene 85 canicas y añade 94 canicas ¿Cuantos tienen entre los dos?,Suma
paloma tiene 38 canicas y añade 39 canicas ¿Cuantos hay en total?,Suma
piloto tiene 57 lapices y excluye 7 lapices ¿Cuantos tiene al final?,Resta
un obrero tiene 3 animales y suma 19 animales ¿Cuantos tienen entre los dos?,Suma
profesor tiene 91 balones y excluye 68 balones ¿Cuanto queda?,Resta
hay 94 pajaros en un arbol y se van volando 87 ¿Cuantos pajaros quedan?,Resta
cirujano tiene 77 piedras y le quitan 26 piedras ¿Cuantos le queda?,Resta
hay 92 tortillas en una mesa y se comen 2 ¿Cuantos tortillas quedan?,Resta
un mecanico tiene 100 canicas y le extraen 56 canicas ¿Cuantos le queda?,Resta
hay 69 tortillas en una mesa y se comen 97 ¿Cuantos tortillas quedan?,Resta
un albañil tiene 6 sillas y añade 61 sillas ¿Cuantos hay en total?,Suma
un bombero tiene 61 sillas y le extraen 5 sillas ¿Cuantos le queda?,Resta
paloma tiene 20 pajaros y le dan 14 pajaros ¿Cuantos hay en total?,Suma
medico tiene 28 moviles y suma 33 moviles ¿Cuantos tienen entre los dos?,Suma
profesor tiene 55 moviles y incluye 68 moviles ¿Cuantos tienen entre los dos?,Suma
fontanero tiene 59 carteras y le entregan 12 carteras ¿Cuantos hay al final ?,Suma
