Problema,Tipo
un obrero tiene 25 canicas y le extraen 18 canicas ¿Cuantos tiene al final?,Resta
Francisco tiene 61 balones de voley y Pedro tiene 97 balones de basquet ¿Cuantos balones hay en total?,Suma
Enrique tiene 89 pajaros y suma 96 pajaros ¿Cuantos tienen entre los dos?,Suma
Celeste tiene 4 balones de rugby y Lucas tiene 14 balones de tenis ¿Cuantos balones hay en total?,Suma
un obrero tiene 93 frutas y le quitan 41 frutas ¿Cuantos le queda?,Resta
hay 76 tortillas en una mesa y se comen 72 ¿Cuantos tortillas quedan?,Resta
Lucas tiene 4 peras y Celeste tiene 53 peras ¿Cuantos frutas hay en total?,Suma
pablito  tiene 97 mesas y con una diferencia 42 mesas ¿Cuantos le queda?,Resta
Julio tiene 7 balones de futbol y Francisco tiene 21 balones de rugby ¿Cuantos balones hay en total?,Suma
Roberto tiene 20 toronjas y Ana tiene 71 platano ¿Cuantos frutas hay en total?,Suma
ingeniero tiene 83 carteras y le dan 99 carteras ¿Cuantos tienen entre los dos?,Suma
Ana tiene 70 balones de futbol y Gustavo tiene 14 balones de voley ¿Cuantos balones hay en total?,Suma
hay 99 tortillas en una mesa y se comen 19 ¿Cuantos tortillas quedan?,Resta
Enrique tiene 26 mesas y añade 83 mesas ¿Cuantos tienen entre los dos?,Suma
Lucas tiene 77 balones de rugby y Roberto tiene 40 balones de voley ¿Cuantos balones hay en total?,Suma
profesor tiene 79 relojes y añade 34 relojes ¿Cuantos hay al final ?,Suma
Un carpitero tiene 96 canicas y le entregan 95 canicas ¿Cuantos hay en total?,Suma
hay 21 niños en clase y se van 39 ¿Cuantos niños quedan?,Resta
Lorena tiene 88 balones de basquet y Lucas tiene 84 balones de rugby ¿Cuantos balones hay en total?,Suma
un mecanico tiene 80 mesas y resta 1 mesas ¿Cuantos le queda?,Resta
Gustavo tiene 74 ciruela y Francisco tiene 12 papayas ¿Cuantos frutas hay en total?,Suma
Francisco tiene 35 peras y Roberto tiene 58 ciruela ¿Cuantos frutas hay en total?,Suma
hay 69 tortillas en una mesa y se comen 63 ¿Cuantos tortillas quedan?,Resta
un profesor tiene 97 teles y resta 28 teles ¿Cuantos le queda?,Resta
un policia tiene 73 pajaros y con una diferencia 70 pajaros ¿Cuantos tiene al final?,Resta
fontanero tiene 51 coches y le dan 61 coches ¿Cuantos hay en total?,Suma
hay 93 niños en clase y se van 93 ¿Cuantos niños quedan?,Resta
hay 49 tortillas en una mesa y se comen 86 ¿Cuantos tortillas quedan?,Resta
Lucas tiene 73 balones de tenis y Pedro tiene 33 balones de tenis ¿Cuantos balones hay en total?,Suma
pablito  tiene 30 coches y incluye 71 coches ¿Cuantos hay en total?,Suma
Pablo tiene 92 balones de basquet y Julio tiene 98 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 90 tortillas en una mesa y se comen 50 ¿Cuantos tortillas quedan?,Resta
un camarero tiene 60 moviles y con una diferencia 35 moviles ¿Cuantos le queda?,Resta
hay 81 niños en clase y se van 95 ¿Cuantos niños quedan?,Resta
Roberto tiene 80 balones de voley y Julio tiene 14 balones de basquet ¿Cuantos balones hay en total?,Suma
pablito  tiene 97 unidades y le extraen 68 unidades ¿Cuanto queda?,Resta
hay 51 tortillas en una mesa y se comen 99 ¿Cuantos tortillas quedan?,Resta
Ana tiene 64 balones de futbol y Celeste tiene 94 balones de basquet ¿Cuantos balones hay en total?,Suma
un obrero tiene 73 unidades y incluye 85 unidades ¿Cuantos tienen entre los dos?,Suma
Roberto tiene 61 sandias y Lucas tiene 53 platano ¿Cuantos frutas hay en total?,Suma
Celeste tiene 95 sandias y Roberto tiene 64 manzanas ¿Cuantos frutas hay en total?,Suma
un policia tiene 81 moviles y le quitan 36 moviles ¿Cuantos le queda?,Resta
Gustavo tiene 34 papayas y Juan tiene 12 ciruela ¿Cuantos frutas hay en total?,Suma
Francisco tiene 94 balones de basquet y Gustavo tiene 86 balones de rugby ¿Cuantos balones hay en total?,Suma
fontanero tiene 90 coches y con una diferencia 56 coches ¿Cuanto queda?,Resta
un policia tiene 93 canicas y incluye 78 canicas ¿Cuantos hay en total?,Suma
profesor tiene 45 unidades y le quitan 16 unidades ¿Cuantos tiene al final?,Resta
hay 78 tortillas en una mesa y se comen 81 ¿Cuantos tortillas quedan?,Resta
cirujano tiene 98 coches y le dan 66 coches ¿Cuantos tienen entre los dos?,Suma
paloma tiene 11 carteras y suma 52 carteras ¿Cuantos hay al final ?,Suma
un perro tiene 29 frutas y excluye 15 frutas ¿Cuantos le queda?,Resta
hay 55 pajaros en un arbol y se van volando 8 ¿Cuantos pajaros quedan?,Resta
profesor tiene 97 moviles y le extraen 6 moviles ¿Cuantos le queda?,Resta
hay 25 tortillas en una mesa y se comen 7 ¿Cuantos tortillas quedan?,Resta
pablito  tiene 99 mesas y le extraen 39 mesas ¿Cuantos le queda?,Resta
Julio tiene 30 manzanas y Francisco tiene 8 sandias ¿Cuantos frutas hay en total?,Suma
Pedro tiene 61 balones de basquet y Cesar tiene 18 balones de futbol ¿Cuantos balones hay en total?,Suma
Pablo tiene 29 balones de futbol y Gustavo tiene 42 balones de futbol ¿Cuantos balones hay en total?,Suma
profesor tiene 100 frutas y le extraen 7 frutas ¿Cuantos tiene al final?,Resta
una actriz tiene 35 piedras y le extraen 30 piedras ¿Cuanto queda?,Resta
Julio tiene 97 manzanas y Federico tiene 78 manzanas ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 16 coches y con una diferencia 1 coches ¿Cuanto queda?,Resta
Pedro tiene 77 balones de basquet y Roberto tiene 14 balones de futbol ¿Cuantos balones hay en total?,Suma
pablito  tiene 38 canicas y suma 61 canicas ¿Cuantos tienen entre los dos?,Suma
Pablo tiene 32 balones de voley y Francisco tiene 7 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 12 tortillas en una mesa y se comen 75 ¿Cuantos tortillas quedan?,Resta
Pablo tiene 77 balones de basquet y Julio tiene 55 balones de basquet ¿Cuantos balones hay en total?,Suma
Juan tiene 75 manzanas y Lorena tiene 43 ciruela ¿Cuantos frutas hay en total?,Suma
hay 99 tortillas en una mesa y se comen 84 ¿Cuantos tortillas quedan?,Resta
un mecanico tiene 81 frutas y excluye 14 frutas ¿Cuanto queda?,Resta
Cesar tiene 59 balones de futbol y Federico tiene 95 balones de tenis ¿Cuantos balones hay en total?,Suma
pablito  tiene 93 piedras y con una diferencia 11 piedras ¿Cuantos tiene al final?,Resta
hay 59 tortillas en una mesa y se comen 5 ¿Cuantos tortillas quedan?,Resta
paloma tiene 62 piedras y le dan 4 piedras ¿Cuantos hay al final ?,Suma
Lorena tiene 2 balones de voley y Pablo tiene 82 balones de tenis ¿Cuantos balones hay en total?,Suma
Lucas tiene 98 peras y Ana tiene 61 sandias ¿Cuantos frutas hay en total?,Suma
hay 92 pajaros en un arbol y se van volando 90 ¿Cuantos pajaros quedan?,Resta
Federico tiene 1 balones de voley y Pedro tiene 30 balones de futbol ¿Cuantos balones hay en total?,Suma
un policia tiene 51 sillas y excluye 46 sillas ¿Cuanto queda?,Resta
hay 13 tortillas en una mesa y se comen 78 ¿Cuantos tortillas quedan?,Resta
Roberto tiene 98 balones de tenis y Pedro tiene 38 balones de voley ¿Cuantos balones hay en total?,Suma
profesor tiene 100 piedras y resta 84 piedras ¿Cuantos tiene al final?,Resta
Cesar tiene 71 coco y Pablo tiene 5 platano ¿Cuantos frutas hay en total?,Suma
hay 64 pajaros en un arbol y se van volando 36 ¿Cuantos pajaros quedan?,Resta
piloto tiene 84 animales y excluye 56 animales ¿Cuantos le queda?,Resta
Lucas tiene 88 uvas y Federico tiene 8 platano ¿Cuantos frutas hay en total?,Suma
hay 100 pajaros en un arbol y se van volando 23 ¿Cuantos pajaros quedan?,Resta
paloma tiene 92 frutas y añade 76 frutas ¿Cuantos tienen entre los dos?,Suma
Cesar tiene 93 balones de tenis y Gustavo tiene 67 balones de rugby ¿Cuantos balones hay en total?,Suma
un obrero tiene 56 carteras y incluye 45 carteras ¿Cuantos hay en total?,Suma
hay 42 pajaros en un arbol y se van volando 76 ¿Cuantos pajaros quedan?,Resta
Una azafata tiene 6 coches y incluye 76 coches ¿Cuantos hay al final ?,Suma
un obrero tiene 54 canicas y con una diferencia 31 canicas ¿Cuanto queda?,Resta
Pedro tiene 72 balones de futbol y Julio tiene 90 balones de voley ¿Cuantos balones hay en total?,Suma
un mecanico tiene 34 unidades y incluye 47 unidades ¿Cuantos tienen entre los dos?,Suma
cirujano tiene 44 canicas y suma 62 canicas ¿Cuantos tienen entre los dos?,Suma
hay 71 tortillas en una mesa y se comen 63 ¿Cuantos tortillas quedan?,Resta
Gustavo tiene 45 balones de rugby y Ana tiene 19 balones de voley ¿Cuantos balones hay en total?,Suma
ingeniero tiene 72 animales y le extraen 1 animales ¿Cuantos tiene al final?,Resta
profesor tiene 50 pajaros y le entregan 27 pajaros ¿Cuantos hay al final ?,Suma
fontanero tiene 98 mesas y excluye 82 mesas ¿Cuanto queda?,Resta
Lorena tiene 19 balones de futbol y Juan tiene 8 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 96 pajaros en un arbol y se van volando 90 ¿Cuantos pajaros quedan?,Resta
hay 88 niños en clase y se van 17 ¿Cuantos niños quedan?,Resta
hay 36 tortillas en una mesa y se comen 15 ¿Cuantos tortillas quedan?,Resta
Julio tiene 24 balones de voley y Roberto tiene 47 balones de tenis ¿Cuantos balones hay en total?,Suma
un obrero tiene 46 unidades y le dan 2 unidades ¿Cuantos tienen entre los dos?,Suma
Julio tiene 10 papayas y Gustavo tiene 60 platano ¿Cuantos frutas hay en total?,Suma
fontanero tiene 76 animales y añade 25 animales ¿Cuantos tienen entre los dos?,Suma
hay 73 tortillas en una mesa y se comen 81 ¿Cuantos tortillas quedan?,Resta
fontanero tiene 13 animales y le dan 96 animales ¿Cuantos hay al final ?,Suma
hay 44 pajaros en un arbol y se van volando 13 ¿Cuantos pajaros quedan?,Resta
un perro tiene 74 canicas y excluye 52 canicas ¿Cuantos tiene al final?,Resta
Francisco tiene 41 melocotones y Roberto tiene 76 sandias ¿Cuantos frutas hay en total?,Suma
hay 5 niños en clase y se van 87 ¿Cuantos niños quedan?,Resta
hay 28 tortillas en una mesa y se comen 83 ¿Cuantos tortillas quedan?,Resta
un camarero tiene 73 balones y excluye 18 balones ¿Cuanto queda?,Resta
un cirujano tiene 61 animales y le dan 81 animales ¿Cuantos tienen entre los dos?,Suma
hay 11 niños en clase y se van 95 ¿Cuantos niños quedan?,Resta
Cesar tiene 23 balones de tenis y Francisco tiene 42 balones de voley ¿Cuantos balones hay en total?,Suma
un profesor tiene 75 frutas y suma 7 frutas ¿Cuantos hay al final ?,Suma
hay 76 niños en clase y se van 20 ¿Cuantos niños quedan?,Resta
un perro tiene 99 sillas y incluye 41 sillas ¿Cuantos tienen entre los dos?,Suma
un albañil tiene 49 unidades y incluye 29 unidades ¿Cuantos hay al final ?,Suma
Pablo tiene 77 ciruela y Pedro tiene 79 uvas ¿Cuantos frutas hay en total?,Suma
un actor tiene 79 mesas y resta 15 mesas ¿Cuanto queda?,Resta
hay 64 pajaros en un arbol y se van volando 10 ¿Cuantos pajaros quedan?,Resta
Lorena tiene 93 balones de tenis y Juan tiene 90 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 80 niños en clase y se van 18 ¿Cuantos niños quedan?,Resta
Julio tiene 39 platano y Juan tiene 74 platano ¿Cuantos frutas hay en total?,Suma
Pablo tiene 46 balones de voley y Lorena tiene 46 balones de futbol ¿Cuantos balones hay en total?,Suma
ingeniero tiene 86 balones y resta 14 balones ¿Cuanto queda?,Resta
Una azafata tiene 97 mesas y le extraen 30 mesas ¿Cuanto queda?,Resta
Enrique tiene 79 relojes y añade 95 relojes ¿Cuantos hay en total?,Suma
una actriz tiene 100 sillas y le dan 94 sillas ¿Cuantos hay en total?,Suma
programador tiene 51 canicas y incluye 43 canicas ¿Cuantos hay en total?,Suma
hay 94 tortillas en una mesa y se comen 42 ¿Cuantos tortillas quedan?,Resta
Julio tiene 42 balones de rugby y Pedro tiene 52 balones de voley ¿Cuantos balones hay en total?,Suma
Roberto tiene 27 peras y Pedro tiene 71 coco ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 59 sillas y le quitan 54 sillas ¿Cuanto queda?,Resta
un policia tiene 93 carteras y le extraen 13 carteras ¿Cuantos le queda?,Resta
un profesor tiene 52 carteras y le extraen 14 carteras ¿Cuanto queda?,Resta
hay 42 niños en clase y se van 60 ¿Cuantos niños quedan?,Resta
Celeste tiene 24 sandias y Cesar tiene 3 melocotones ¿Cuantos frutas hay en total?,Suma
hay 29 niños en clase y se van 57 ¿Cuantos niños quedan?,Resta
Un carpitero tiene 61 lapices y suma 19 lapices ¿Cuantos hay en total?,Suma
un obrero tiene 13 relojes y añade 44 relojes ¿Cuantos hay al final ?,Suma
hay 14 niños en clase y se van 30 ¿Cuantos niños quedan?,Resta
un perro tiene 63 animales y suma 62 animales ¿Cuantos hay en total?,Suma
hay 79 pajaros en un arbol y se van volando 81 ¿Cuantos pajaros quedan?,Resta
Ana tiene 26 platano y Juan tiene 29 platano ¿Cuantos frutas hay en total?,Suma
un albañil tiene 45 moviles y suma 15 moviles ¿Cuantos tienen entre los dos?,Suma
fontanero tiene 19 canicas y incluye 49 canicas ¿Cuantos hay en total?,Suma
perro tiene 28 pajaros y le dan 59 pajaros ¿Cuantos hay al final ?,Suma
Enrique tiene 27 frutas y le entregan 3 frutas ¿Cuantos tienen entre los dos?,Suma
un mecanico tiene 70 animales y resta 44 animales ¿Cuantos le queda?,Resta
Juan tiene 7 balones de futbol y Pedro tiene 29 balones de futbol ¿Cuantos balones hay en total?,Suma
un obrero tiene 68 canicas y con una diferencia 43 canicas ¿Cuantos le queda?,Resta
hay 62 pajaros en un arbol y se van volando 56 ¿Cuantos pajaros quedan?,Resta
Celeste tiene 62 melocotones y Pedro tiene 81 ciruela ¿Cuantos frutas hay en total?,Suma
Juan tiene 45 manzanas y Lorena tiene 19 ciruela ¿Cuantos frutas hay en total?,Suma
jose tiene 84 moviles y le dan 36 moviles ¿Cuantos hay en total?,Suma
Pablo tiene 58 platano y Lorena tiene 68 platano ¿Cuantos frutas hay en total?,Suma
un camarero tiene 32 pajaros y incluye 40 pajaros ¿Cuantos hay en total?,Suma
paloma tiene 70 lapices y resta 10 lapices ¿Cuanto queda?,Resta
Julio tiene 45 balones de basquet y Juan tiene 9 balones de voley ¿Cuantos balones hay en total?,Suma
Cesar tiene 62 balones de tenis y Julio tiene 65 balones de tenis ¿Cuantos balones hay en total?,Suma
un albañil tiene 70 unidades y incluye 46 unidades ¿Cuantos tienen entre los dos?,Suma
Una azafata tiene 63 lapices y le extraen 30 lapices ¿Cuantos tiene al final?,Resta
un bombero tiene 92 sillas y le extraen 8 sillas ¿Cuantos le queda?,Resta
hay 81 niños en clase y se van 36 ¿Cuantos niños quedan?,Resta
Un carpitero tiene 86 sillas y resta 30 sillas ¿Cuanto queda?,Resta
Cesar tiene 17 balones de rugby y Juan tiene 2 balones de futbol ¿Cuantos balones hay en total?,Suma
medico tiene 23 frutas y incluye 16 frutas ¿Cuantos hay al final ?,Suma
Francisco tiene 6 balones de rugby y Celeste tiene 99 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 19 niños en clase y se van 15 ¿Cuantos niños quedan?,Resta
hay 57 niños en clase y se van 37 ¿Cuantos niños quedan?,Resta
Celeste tiene 35 balones de basquet y Lucas tiene 6 balones de voley ¿Cuantos balones hay en total?,Suma
hay 38 tortillas en una mesa y se comen 10 ¿Cuantos tortillas quedan?,Resta
Un carpitero tiene 4 sillas y añade 62 sillas ¿Cuantos hay al final ?,Suma
un obrero tiene 30 unidades y le extraen 11 unidades ¿Cuanto queda?,Resta
un obrero tiene 88 teles y suma 24 teles ¿Cuantos tienen entre los dos?,Suma
Francisco tiene 2 balones de basquet y Celeste tiene 35 balones de voley ¿Cuantos balones hay en total?,Suma
un obrero tiene 86 mesas y excluye 84 mesas ¿Cuantos tiene al final?,Resta
un profesor tiene 30 teles y resta 7 teles ¿Cuanto queda?,Resta
Pablo tiene 42 ciruela y Roberto tiene 71 peras ¿Cuantos frutas hay en total?,Suma
profesor tiene 95 lapices y con una diferencia 37 lapices ¿Cuantos tiene al final?,Resta
Ana tiene 9 balones de futbol y Pablo tiene 83 balones de tenis ¿Cuantos balones hay en total?,Suma
una actriz tiene 89 moviles y añade 48 moviles ¿Cuantos tienen entre los dos?,Suma
programador tiene 98 carteras y resta 42 carteras ¿Cuantos tiene al final?,Resta
Lucas tiene 27 balones de futbol y Lorena tiene 90 balones de tenis ¿Cuantos balones hay en total?,Suma
paloma tiene 22 sillas y le entregan 28 sillas ¿Cuantos hay en total?,Suma
un perro tiene 70 animales y con una diferencia 50 animales ¿Cuanto queda?,Resta
Francisco tiene 78 papayas y Juan tiene 71 uvas ¿Cuantos frutas hay en total?,Suma
Ana tiene 67 balones de rugby y Lucas tiene 91 balones de tenis ¿Cuantos balones hay en total?,Suma
ingeniero tiene 76 balones y le quitan 58 balones ¿Cuantos tiene al final?,Resta
Enrique tiene 89 frutas y añade 82 frutas ¿Cuantos hay al final ?,Suma
Lorena tiene 32 balones de tenis y Celeste tiene 73 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 46 pajaros en un arbol y se van volando 58 ¿Cuantos pajaros quedan?,Resta
un policia tiene 22 canicas y incluye 84 canicas ¿Cuantos hay en total?,Suma
Un carpitero tiene 89 coches y le dan 64 coches ¿Cuantos hay en total?,Suma
profesor tiene 71 balones y le entregan 36 balones ¿Cuantos hay al final ?,Suma
Lucas tiene 39 papayas y Juan tiene 73 peras ¿Cuantos frutas hay en total?,Suma
hay 68 tortillas en una mesa y se comen 35 ¿Cuantos tortillas quedan?,Resta
Cesar tiene 10 manzanas y Juan tiene 100 uvas ¿Cuantos frutas hay en total?,Suma
un mecanico tiene 42 unidades y le dan 89 unidades ¿Cuantos tienen entre los dos?,Suma
jose tiene 15 lapices y añade 36 lapices ¿Cuantos hay al final ?,Suma
paloma tiene 48 unidades y con una diferencia 42 unidades ¿Cuantos le queda?,Resta
Juan tiene 68 balones de basquet y Lucas tiene 35 balones de basquet ¿Cuantos balones hay en total?,Suma
Un carpitero tiene 75 canicas y incluye 37 canicas ¿Cuantos tienen entre los dos?,Suma
cirujano tiene 46 unidades y resta 14 unidades ¿Cuantos tiene al final?,Resta
un bombero tiene 78 coches y le entregan 12 coches ¿Cuantos hay en total?,Suma
Una azafata tiene 82 moviles y le quitan 5 moviles ¿Cuantos tiene al final?,Resta
hay 62 niños en clase y se van 84 ¿Cuantos niños quedan?,Resta
hay 38 niños en clase y se van 75 ¿Cuantos niños quedan?,Resta
hay 23 niños en clase y se van 98 ¿Cuantos niños quedan?,Resta
Cesar tiene 16 balones de tenis y Pedro tiene 40 balones de voley ¿Cuantos balones hay en total?,Suma
Francisco tiene 32 papayas y Julio tiene 70 manzanas ¿Cuantos frutas hay en total?,Suma
Gustavo tiene 22 melocotones y Pedro tiene 70 papayas ¿Cuantos frutas hay en total?,Suma
